,ID,Age,Gender,Word,Color,Emotional,Valence,Sentiment,Correct,Reaction_time
0,g,21,Female,distress,red,emotional,negative,-2.67,1,1.4729341999991448
1,g,21,Female,window,red,neutral,neutral,0.72,1,1.0470388000030653
2,g,21,Female,window,blue,neutral,neutral,0.72,1,1.8968089000045438
3,g,21,Female,party,yellow,emotional,positive,2.2,1,1.7922869000030914
4,g,21,Female,angry,green,emotional,negative,-3.05,1,1.6002608999988297
5,g,21,Female,window,green,neutral,neutral,0.72,1,1.645657500004745
6,g,21,Female,stone,yellow,neutral,neutral,-0.33,1,1.2666963999945438
7,g,21,Female,pain,yellow,emotional,negative,-3.27,1,0.7667281000030925
8,g,21,Female,pain,green,emotional,negative,-3.27,1,1.1248239000051399
9,g,21,Female,friend,blue,emotional,positive,2.28,1,1.035260600001493
10,g,21,Female,sad,red,emotional,negative,-2.99,1,0.8390262999964762
11,g,21,Female,pain,blue,emotional,negative,-3.27,1,0.9732574000008754
12,g,21,Female,stone,yellow,neutral,neutral,-0.33,1,1.397106000003987
13,g,21,Female,party,green,emotional,positive,2.2,1,0.9133340000043972
14,g,21,Female,good,red,emotional,positive,1.82,1,0.6059024999995017
15,g,21,Female,stone,blue,neutral,neutral,-0.33,1,1.4043858000004548
16,g,21,Female,party,green,emotional,positive,2.2,1,0.9636752000005799
17,g,21,Female,gift,yellow,emotional,positive,2.34,1,0.956747299998824
18,g,21,Female,happy,red,emotional,positive,2.92,1,0.868696399993496
19,g,21,Female,truck,green,neutral,neutral,0.1,1,1.48674800000299
20,g,21,Female,sad,yellow,emotional,negative,-2.99,1,0.7448091000042041
21,g,21,Female,happy,yellow,emotional,positive,2.92,1,1.3737958999990951
22,g,21,Female,truck,red,neutral,neutral,0.1,1,0.9047837000034633
23,g,21,Female,good,green,emotional,positive,1.82,1,0.6467307999992045
24,g,21,Female,good,green,emotional,positive,1.82,1,0.750677000003634
25,g,21,Female,friend,red,emotional,positive,2.28,1,0.823994300000777
26,g,21,Female,speak,green,neutral,neutral,0.52,1,1.7940329000048223
27,g,21,Female,crime,red,emotional,negative,-3.17,1,0.9194946000061464
28,g,21,Female,truck,yellow,neutral,neutral,0.1,1,0.8480303999967873
29,g,21,Female,stone,blue,neutral,neutral,-0.33,1,0.8667316999999457
30,g,21,Female,speak,green,neutral,neutral,0.52,1,1.402483999998367
31,g,21,Female,distress,green,emotional,negative,-2.67,1,0.7760479999997187
32,g,21,Female,speak,blue,neutral,neutral,0.52,1,0.94184690000111
33,g,21,Female,chair,yellow,neutral,neutral,0.06,1,0.995029899997462
34,g,21,Female,friend,yellow,emotional,positive,2.28,1,0.800810000000638
35,g,21,Female,distress,green,emotional,negative,-2.67,1,0.7923194999966654
36,g,21,Female,sad,blue,emotional,negative,-2.99,1,0.7464400000026217
37,g,21,Female,truck,yellow,neutral,neutral,0.1,1,0.7303006000001915
38,g,21,Female,angry,red,emotional,negative,-3.05,1,0.8777394999997341
39,g,21,Female,chair,yellow,neutral,neutral,0.06,1,0.8335319999969215
40,g,21,Female,truck,yellow,neutral,neutral,0.1,1,0.6404449000037857
41,g,21,Female,good,green,emotional,positive,1.82,1,1.1969348000056925
42,g,21,Female,pain,yellow,emotional,negative,-3.27,1,0.7398967999979504
43,g,21,Female,angry,green,emotional,negative,-3.05,1,1.465728000002855
44,g,21,Female,window,red,neutral,neutral,0.72,1,0.6609223000050406
45,g,21,Female,sad,yellow,emotional,negative,-2.99,1,0.6786726999998791
46,g,21,Female,distress,blue,emotional,negative,-2.67,1,0.7348924000034458
47,g,21,Female,crime,yellow,emotional,negative,-3.17,1,0.8794269999998505
48,g,21,Female,party,red,emotional,positive,2.2,1,0.6978561999931117
49,g,21,Female,gift,green,emotional,positive,2.34,1,0.7456592000016826
50,g,21,Female,truck,green,neutral,neutral,0.1,1,1.1508788999999524
51,g,21,Female,gift,red,emotional,positive,2.34,1,0.7873619000019971
52,g,21,Female,speak,yellow,neutral,neutral,0.52,1,0.5703573999999207
53,g,21,Female,crime,yellow,emotional,negative,-3.17,1,0.6632966000033775
54,g,21,Female,friend,green,emotional,positive,2.28,1,0.8500905999972019
55,g,21,Female,distress,blue,emotional,negative,-2.67,1,0.6398823999988963
56,g,21,Female,crime,green,emotional,negative,-3.17,1,1.0571850999986054
57,g,21,Female,pain,yellow,emotional,negative,-3.27,1,0.875859899999341
58,g,21,Female,chair,green,neutral,neutral,0.06,1,1.0946571000022232
59,g,21,Female,window,blue,neutral,neutral,0.72,1,0.8919019999957527
60,g,21,Female,angry,red,emotional,negative,-3.05,1,0.7997856000001775
61,g,21,Female,chair,red,neutral,neutral,0.06,1,0.6467411000048742
62,g,21,Female,crime,red,emotional,negative,-3.17,1,0.6575258000011672
63,g,21,Female,pain,blue,emotional,negative,-3.27,1,0.7548577999987174
64,g,21,Female,chair,blue,neutral,neutral,0.06,1,0.651713799998106
65,g,21,Female,gift,red,emotional,positive,2.34,1,1.3322512000013376
66,g,21,Female,happy,blue,emotional,positive,2.92,1,0.7153519999992568
67,g,21,Female,stone,green,neutral,neutral,-0.33,1,1.3315033999970183
68,g,21,Female,happy,yellow,emotional,positive,2.92,1,0.6185495999961859
69,g,21,Female,good,blue,emotional,positive,1.82,1,0.768482600004063
70,g,21,Female,chair,green,neutral,neutral,0.06,1,1.0092994000006001
71,g,21,Female,happy,red,emotional,positive,2.92,1,0.8054831000044942
72,g,21,Female,stone,green,neutral,neutral,-0.33,1,1.001435500002117
73,g,21,Female,distress,red,emotional,negative,-2.67,1,0.7078703999941354
74,g,21,Female,party,green,emotional,positive,2.2,1,0.5546925000016927
75,g,21,Female,friend,yellow,emotional,positive,2.28,1,0.7253216999961296
76,g,21,Female,speak,yellow,neutral,neutral,0.52,1,0.690018000001146
77,g,21,Female,gift,red,emotional,positive,2.34,1,1.2799145000026328
78,g,21,Female,angry,yellow,emotional,negative,-3.05,1,0.7641259000010905
79,g,21,Female,sad,red,emotional,negative,-2.99,1,0.7512558000016725
80,g,21,Female,window,red,neutral,neutral,0.72,1,0.6522998000000371
81,g,21,Female,angry,yellow,emotional,negative,-3.05,1,0.7138792000041576
82,g,21,Female,speak,green,neutral,neutral,0.52,1,0.6636822000000393
83,g,21,Female,happy,yellow,emotional,positive,2.92,1,0.6807071000002907
84,g,21,Female,friend,green,emotional,positive,2.28,1,0.7229576000027009
85,g,21,Female,good,red,emotional,positive,1.82,1,0.6274752999961493
86,g,21,Female,party,red,emotional,positive,2.2,1,0.5891081000008853
87,g,21,Female,sad,blue,emotional,negative,-2.99,1,0.6441582999977982
88,g,21,Female,gift,yellow,emotional,positive,2.34,1,0.9816598000033991
89,g,21,Female,crime,red,emotional,negative,-3.17,1,0.6341367999993963
