"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","age","Gender","Handedness","mood","fresh","H_since_Sleep","H_since_Eat","responses","question_order","slider_start","response","test_part","face","word","correct_response","correct"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","22","69745","0.0-8.0-0.7","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"1133.254999993369","img/image_stim_f_stroop.png","70","image-keyboard-response","23","70880","0.0-8.0-1.7","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","24","72387","0.0-8.0-0.8","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"510.6999999843538","img/image_stim_f.png","70","image-keyboard-response","25","72899","0.0-8.0-1.8","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","26","74905","0.0-8.0-0.9","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"564.0349999885075","img/image_stim_f_stroop.png","70","image-keyboard-response","27","75470","0.0-8.0-1.9","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","28","76227","0.0-8.0-0.10","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"797.0449999556877","img/image_stim_h_stroop.png","72","image-keyboard-response","29","77025","0.0-8.0-1.10","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","30","77279","0.0-8.0-0.11","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"606.2449999735691","img/image_stim_h.png","72","image-keyboard-response","31","77886","0.0-8.0-1.11","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","32","79141","0.0-8.0-0.12","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"934.9849999998696","img/image_stim_f.png","70","image-keyboard-response","33","80077","0.0-8.0-1.12","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","34","81081","0.0-8.0-0.13","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"599.3550000130199","img/image_stim_h.png","72","image-keyboard-response","35","81681","0.0-8.0-1.13","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","36","83434","0.0-8.0-0.14","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"591.2300000200048","img/image_stim_h_stroop.png","72","image-keyboard-response","37","84026","0.0-8.0-1.14","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","38","84531","0.0-8.0-0.15","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"631.3000000081956","img/image_stim_f_stroop.png","70","image-keyboard-response","39","85164","0.0-8.0-1.15","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","40","86419","0.0-8.0-0.16","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"914.9949999991804","img/image_stim_h.png","72","image-keyboard-response","41","87335","0.0-8.0-1.16","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","42","88840","0.0-8.0-0.17","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"796.3449999806471","img/image_stim_f.png","70","image-keyboard-response","43","89638","0.0-8.0-1.17","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","44","91644","0.0-8.0-0.18","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"634.7550000064075","img/image_stim_h_stroop.png","72","image-keyboard-response","45","92280","0.0-8.0-1.18","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","46","92533","0.0-8.0-0.19","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"870.9999999846332","img/image_stim_f_stroop.png","70","image-keyboard-response","47","93406","0.0-8.0-1.19","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","48","94409","0.0-8.0-0.20","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"895.9800000302494","img/image_stim_f.png","70","image-keyboard-response","49","95306","0.0-8.0-1.20","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","50","96061","0.0-8.0-0.21","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"621.9699999783188","img/image_stim_f_stroop.png","70","image-keyboard-response","51","96684","0.0-8.0-1.21","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","52","97939","0.0-8.0-0.22","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"634.3399999896064","img/image_stim_h_stroop.png","72","image-keyboard-response","53","98575","0.0-8.0-1.22","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","54","100582","0.0-8.0-0.23","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"665.5299999983981","img/image_stim_h.png","72","image-keyboard-response","55","101249","0.0-8.0-1.23","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","56","101505","0.0-8.0-0.24","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"731.3299999805167","img/image_stim_h_stroop.png","72","image-keyboard-response","57","102237","0.0-8.0-1.24","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","58","103241","0.0-8.0-0.25","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"849.1899999789894","img/image_stim_f_stroop.png","70","image-keyboard-response","59","104091","0.0-8.0-1.25","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","happy","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","60","105096","0.0-8.0-0.26","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"572.2649999661371","img/image_stim_f.png","70","image-keyboard-response","61","105670","0.0-8.0-1.26","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","62","107424","0.0-8.0-0.27","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"587.935000017751","img/image_stim_h.png","72","image-keyboard-response","63","108013","0.0-8.0-1.27","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","64","108766","0.0-8.0-0.28","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"563.4299999801442","img/image_stim_h_stroop.png","72","image-keyboard-response","65","109330","0.0-8.0-1.28","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","66","110588","0.0-8.0-0.29","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"597.6999999838881","img/image_stim_h.png","72","image-keyboard-response","67","111186","0.0-8.0-1.29","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","68","111942","0.0-8.0-0.30","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"783.2850000122562","img/image_stim_f.png","70","image-keyboard-response","69","112728","0.0-8.0-1.30","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","70","114736","0.0-8.0-0.31","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","fixation","","","",""
"786.6899999789894","img/image_stim_f_stroop.png","70","image-keyboard-response","71","115524","0.0-8.0-1.31","ywgg2l","Sun Feb 07 2021 11:54:02 GMT+0100 (Central European Standard Time)","2021","2","7","11","54","2","hh17","15","male","left","84","46","5","4","","","","","test","fear","happy","f","true"
