"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","age","Gender","Handedness","mood","fresh","hunger","H_since_Sleep","H_since_Eat","responses","question_order","slider_start","response","test_part","face","word","correct_response","correct"
"855","<p>Welcome to this experiment on daily rhythms and cognition.</p><p>First you will be asked some questions about yourself.</p><p>Then a short experiment will measure your response time.</p><p>Take the test at different times of the day/night.</p><p>The test is anonymous, but comparing your data across time is important.</p><p>Therefore, please make up and remember a personal ID (two letters+ two numbers).</p><p>Use this ID whenever taking the test.</p><p><strong>Press any key to begin.</strong></p>","32","html-keyboard-response","0","858","0.0-0.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","","","","",""
"1276","","","survey-text","1","2139","0.0-1.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","{""Q0"":""sdf""}","","","","","","","",""
"959","","","survey-text","2","3103","0.0-2.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","{""Q0"":""kjh""}","","","","","","","",""
"3239","","","survey-multi-select","3","6347","0.0-3.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","{""Gender"":[""other""],""Hand"":[""No difference""]}","[0,1]","","","","","","",""
"1035","<p>How Sad/Angry or Happy are you right now?</p>","","html-slider-response","4","7384","0.0-4.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","50","50","","","","",""
"381","<p>How Tired/Sleepy/Distracted or Fresh/Awake/Alert are you right now?</p>","","html-slider-response","5","7768","0.0-5.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","50","50","","","","",""
"333","<p>How Hungry or Satiated are you right now?</p>","","html-slider-response","6","8104","0.0-6.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","50","50","","","","",""
"2427","","","survey-multi-select","7","10549","0.0-7.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","{""Sleep"":[""9""],""Eat"":[""9""]}","[0,1]","","","","","","",""
"1531","<p>In this experiment, a face and a word will appear in the center of the screen.</p><p>If the face is <strong>happy</strong>, press the letter <strong>H</strong> with <strong>right</strong> index finger.</p><p>If the face is <strong>fearful</strong>, press the letter <strong>F</strong> with <strong>left</strong> index finger.</p><p><strong>Ignore the written words</strong>. Respond as fast as possible while being correct. </p><div style='width: 900px;'><div style='float: left;'><img src='img/stimuli_stroop_happy.png'></img><p class='small'><strong>Press the H key for happy faces</strong></p></div><div class='float: right;'><img src='img/stimuli_stroop_fear.png'></img><p class='small'><strong>Press the F key for faces with fear</strong></p></div></div><p>If the screen turns blank, press <strong>SPACE</strong></p><p><strong>Press any key to begin.</strong></p>","32","html-keyboard-response","8","12083","0.0-8.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","9","15097","0.0-9.0-0.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","fixation","","","",""
"21","img/image_stim_f.png","72","image-keyboard-response","10","15123","0.0-9.0-1.0","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","test","fear","fear","f","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","16629","0.0-9.0-0.1","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","fixation","","","",""
"520","img/image_stim_h.png","32","image-keyboard-response","12","17154","0.0-9.0-1.1","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","test","happy","happy","h","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","17661","0.0-9.0-0.2","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","fixation","","","",""
"1305","img/image_stim_f_stroop.png","32","image-keyboard-response","14","18970","0.0-9.0-1.2","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","test","fear","happy","f","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","19731","0.0-9.0-0.3","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","fixation","","","",""
"812","img/image_stim_h_stroop.png","32","image-keyboard-response","16","20546","0.0-9.0-1.3","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","test","happy","fear","h","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","20804","0.0-9.0-0.4","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","fixation","","","",""
"null","img/image_stim_h_stroop.png","null","image-keyboard-response","18","25815","0.0-9.0-1.4","x6mltq","Mon Feb 08 2021 10:39:46 GMT+0100 (Central European Standard Time)","2021","2","8","10","39","46","sdf","kjh","other","No difference","50","50","50","9","9","","","","","test","happy","fear","h","false"
