"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","Time","year","month","date","hour","minute","seconds","id","age","Gender","Handedness","mood","fresh","hunger","H_since_Sleep","H_since_Eat","responses","question_order","slider_start","response","test_part","face","word","correct_response","correct"
"658","img/image_stim_f_stroop.png","72","image-keyboard-response","10","40596","0.0-9.0-1.0","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","test","fear","happy","f","false"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","11","42101","0.0-9.0-0.1","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","fixation","","","",""
"749","img/image_stim_h_stroop.png","72","image-keyboard-response","12","42852","0.0-9.0-1.1","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","test","happy","fear","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","13","44107","0.0-9.0-0.2","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","fixation","","","",""
"515","img/image_stim_h.png","72","image-keyboard-response","14","44624","0.0-9.0-1.2","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","15","46129","0.0-9.0-0.3","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","fixation","","","",""
"689.9999999999927","img/image_stim_f.png","70","image-keyboard-response","16","46821","0.0-9.0-1.3","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","48826","0.0-9.0-0.4","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","fixation","","","",""
"531","img/image_stim_f.png","70","image-keyboard-response","18","49359","0.0-9.0-1.4","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","test","fear","fear","f","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","19","50863","0.0-9.0-0.5","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","fixation","","","",""
"522","img/image_stim_h.png","72","image-keyboard-response","20","51387","0.0-9.0-1.5","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","test","happy","happy","h","true"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","21","53141","0.0-9.0-0.6","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","fixation","","","",""
"866","img/image_stim_h_stroop.png","72","image-keyboard-response","22","54009","0.0-9.0-1.6","1gygnk","Mon Feb 15 2021 10:06:20 GMT+0100 (CET)","2021","2","15","10","6","20","lp99","21","female","right","65","65","96","1","0","","","","","test","happy","fear","h","true"
