,time_stamp,consent,id,age,gender,fluent_in_danish,video,condition,text
0,2021_Dec_09_1418,Ja,swaggerskrrrt,23,Kvinde,Ja,3,No noise without video,drengen kastede en rød frisbee over hækken og fik en blå bold tilbage
1,2021_Dec_09_1418,Ja,swaggerskrrrt,23,Kvinde,Ja,2,Noise without video,
2,2021_Dec_09_1418,Ja,swaggerskrrrt,23,Kvinde,Ja,0,No noise with video,manden samlede bolden op under trampolinen og fik en slikkepind fra drengen
3,2021_Dec_09_1418,Ja,swaggerskrrrt,23,Kvinde,Ja,1,Noise with video,
