,time_stamp,global_time,ID,word,reaction_time
0,2021_Nov_02_0918,5.553075178999279,sarah,mouse,5.553074207999089
1,2021_Nov_02_0918,10.31812006600012,sarah,horse,4.7594765960002405
2,2021_Nov_02_0918,11.970979551999335,sarah,fish,1.647798755999247
3,2021_Nov_02_0918,15.082089281999288,sarah,goat,3.1059445520004374
4,2021_Nov_02_0918,17.34897775599893,sarah,pig,2.2616075389996695
5,2021_Nov_02_0918,20.832910752000316,sarah,cow,3.4788779110003816
6,2021_Nov_02_0918,27.514415497998925,sarah,dog,6.676147729000149
7,2021_Nov_02_0918,28.718323872999463,sarah,cat,1.1988731560013548
8,2021_Nov_02_0918,31.29824176299917,sarah,hamster,2.574733235000167
9,2021_Nov_02_0918,33.88638775700019,sarah,shark,2.5831022809998103
10,2021_Nov_02_0918,43.68914369599952,sarah,whale,9.797454035000555
11,2021_Nov_02_0918,77.99371083699953,sarah,zebra,34.29952032899928
12,2021_Nov_02_0918,80.22567278799943,sarah,giraffe,2.22694002299977
13,2021_Nov_02_0918,85.32793932399909,sarah,lion,5.097239527000056
14,2021_Nov_02_0918,90.86111270299989,sarah,tiger,5.528135382999608
15,2021_Nov_02_0918,105.59212413499881,sarah,elephant,14.725975217999803
16,2021_Nov_02_0918,111.07804020399999,sarah,rhino,5.480884161001086
17,2021_Nov_02_0918,115.42893403599919,sarah,bluewhale,4.345871115998307
18,2021_Nov_02_0918,121.9891732369997,sarah,ostrich,6.555213632000232
19,2021_Nov_02_0918,129.80997975199898,sarah,emu,7.815756411000621
20,2021_Nov_02_0918,133.7377620619991,sarah,peacock,3.9227379179992568
21,2021_Nov_02_0918,150.128291609999,sarah,penguin,16.38547388400002
22,2021_Nov_02_0918,153.98113638799987,sarah,polarbear,3.847502994000024
23,2021_Nov_02_0918,164.2713171079995,sarah,monkey,10.285062847000518
24,2021_Nov_02_0918,166.31436297599976,sarah,snake,2.0379127520009206
25,2021_Nov_02_0918,169.42399868099892,sarah,bear,3.1045528700014984
26,2021_Nov_02_0918,196.19661537499996,sarah,panther,26.76759363400015
