,time_stamp,global_time,ID,word,reaction_time
0,2021_Nov_02_0919,1.4454784999834374,niels,tiger,1.4454784000408836
1,2021_Nov_02_0919,3.0625999000039883,niels,cat,1.6144179999828339
2,2021_Nov_02_0919,6.827227699977811,niels,dolphin,3.7618510000174865
3,2021_Nov_02_0919,8.60008810000727,niels,elephant,1.7700904000084847
4,2021_Nov_02_0919,10.760890199977439,niels,penguin,2.158047600009013
5,2021_Nov_02_0919,12.808580900018569,niels,bird,2.045030199980829
6,2021_Nov_02_0919,15.64303320000181,niels,blackbird,2.831579599995166
7,2021_Nov_02_0919,18.603845099976752,niels,goldfish,2.9581510000280105
8,2021_Nov_02_0919,19.71433089999482,niels,fish,1.1077236999990419
9,2021_Nov_02_0919,24.660467899986543,niels,mouse,4.943478300003335
10,2021_Nov_02_0919,27.537906499987002,niels,pig,2.8747125000227243
11,2021_Nov_02_0919,29.401828999980353,niels,cow,1.8612365000299178
12,2021_Nov_02_0919,32.52166999998735,niels,chicken,3.1171623000409454
13,2021_Nov_02_0919,39.44956689997343,niels,chickennuggets,6.925116500002332
14,2021_Nov_02_0919,53.11285749997478,niels,sealion,13.660611000028439
15,2021_Nov_02_0919,53.90037400001893,niels,orca,0.7847983000101522
16,2021_Nov_02_0919,59.599749299988616,niels,whale,5.696649499994237
17,2021_Nov_02_0919,60.89123989996733,niels,shark,1.2888356000185013
18,2021_Nov_02_0919,69.86075539997546,niels,camel,8.96684509998886
19,2021_Nov_02_0919,74.19702720001806,niels,abe,4.333609799970873
20,2021_Nov_02_0919,75.6296871000086,niels,monkey,1.430000199994538
21,2021_Nov_02_0919,76.80739929998526,niels,gorilla,1.1748890000162646
22,2021_Nov_02_0919,87.16881910001393,niels,panda,10.358750200015493
23,2021_Nov_02_0919,90.75667029997567,niels,horse,3.5852034999988973
24,2021_Nov_02_0919,97.86259889998473,niels,mole,7.103254600020591
25,2021_Nov_02_0919,116.34105129999807,niels,giraffe,18.475790399999823
26,2021_Nov_02_0919,132.18737489997875,niels,polarbear,15.843654000025708
27,2021_Nov_02_0919,132.9092811999726,niels,bear,0.7192359000327997
28,2021_Nov_02_0919,135.59541900001932,niels,blackbear,2.6834488000022247
29,2021_Nov_02_0919,158.27557800000068,niels,rhino,22.677486600005068
30,2021_Nov_02_0919,169.02207289997023,niels,squid,10.743808900006115
