,time_stamp,global_time,ID,word,reaction_time
0,2021_Nov_02_0918,6.520306291989982,Jakob Thygesen,pigeon,6.520306707941927
1,2021_Nov_02_0918,9.248488791985437,Jakob Thygesen,bear,2.7176847910741344
2,2021_Nov_02_0918,13.371015459066257,Jakob Thygesen,whale,4.119271000032313
3,2021_Nov_02_0918,16.49835604208056,Jakob Thygesen,frog,3.123143707984127
4,2021_Nov_02_0918,21.678688500076532,Jakob Thygesen,koala,5.176249500014819
5,2021_Nov_02_0918,25.21472625003662,Jakob Thygesen,giraffe,3.532689749961719
6,2021_Nov_02_0918,30.288661209051497,Jakob Thygesen,horse,5.070009457995184
7,2021_Nov_02_0918,36.55637820903212,Jakob Thygesen,pig,6.264470583992079
8,2021_Nov_02_0918,38.214044250082225,Jakob Thygesen,cow,1.653769834083505
9,2021_Nov_02_0918,40.00257541704923,Jakob Thygesen,dog,1.7852795419748873
10,2021_Nov_02_0918,41.08638137509115,Jakob Thygesen,cat,1.0795985829317942
11,2021_Nov_02_0918,50.07518762501422,Jakob Thygesen,wolf,8.985511416918598
12,2021_Nov_02_0918,55.64390483405441,Jakob Thygesen,hamster,5.563497124938294
13,2021_Nov_02_0918,60.66347008408047,Jakob Thygesen,hippo,5.016256207949482
14,2021_Nov_02_0918,65.63529362506233,Jakob Thygesen,zebra,4.968607709044591
15,2021_Nov_02_0918,66.91171241702978,Jakob Thygesen,tiger,1.2724877499276772
16,2021_Nov_02_0918,69.39753808407113,Jakob Thygesen,lion,2.4824881249805912
17,2021_Nov_02_0918,72.89837112498935,Jakob Thygesen,monkey,3.4976185829145834
18,2021_Nov_02_0918,75.00655116699636,Jakob Thygesen,ape,2.1049561669351533
19,2021_Nov_02_0918,79.62331033404917,Jakob Thygesen,gorilla,4.613524709013291
20,2021_Nov_02_0918,84.32667149999179,Jakob Thygesen,kangaroo,4.700156999984756
21,2021_Nov_02_0918,89.83360345906112,Jakob Thygesen,snake,5.503501083003357
22,2021_Nov_02_0918,94.53227545903064,Jakob Thygesen,salamander,4.687397082918324
23,2021_Nov_02_0918,115.36522529204376,Jakob Thygesen,dragon,20.829722333000973
24,2021_Nov_02_0918,123.40067716699559,Jakob Thygesen,owl,8.031273207976483
25,2021_Nov_02_0918,131.22303620900493,Jakob Thygesen,dolphin,7.819062542053871
26,2021_Nov_02_0918,133.3318435420515,Jakob Thygesen,cod,2.1055809169774875
27,2021_Nov_02_0918,136.6137808749918,Jakob Thygesen,salmon,3.2787332920124754
28,2021_Nov_02_0918,138.72510941699147,Jakob Thygesen,fish,2.1080165000166744
29,2021_Nov_02_0918,143.3813920840621,Jakob Thygesen,sparrow,4.6530584580032155
30,2021_Nov_02_0918,146.8748884589877,Jakob Thygesen,dove,3.490292875096202
31,2021_Nov_02_0918,159.70965120906476,Jakob Thygesen,bee,12.831539375009015
32,2021_Nov_02_0918,162.65764162503183,Jakob Thygesen,wasp,2.9411959999706596
33,2021_Nov_02_0918,165.38739987509325,Jakob Thygesen,fly,2.7265215419465676
34,2021_Nov_02_0918,169.50395245908294,Jakob Thygesen,robin,4.11326562508475
35,2021_Nov_02_0918,183.72322370903566,Jakob Thygesen,donkey,14.215754625038244
36,2021_Nov_02_0918,187.457933042082,Jakob Thygesen,ant,3.7293562499107793
