,time_stamp,global_time,ID,word,reaction_time
0,2021_Nov_02_0918,1.0264737499965122,Maja,dog,1.0264693059980345
1,2021_Nov_02_0918,2.3137371179982438,Maja,cat,1.2735700150005869
2,2021_Nov_02_0918,3.729685452999547,Maja,fish,1.4097215600013442
3,2021_Nov_02_0918,5.545296488999156,Maja,dolphin,1.8062060580014077
4,2021_Nov_02_0918,7.2495587339981284,Maja,shark,1.6970255659980467
5,2021_Nov_02_0918,9.761637587998848,Maja,octupus,2.5057742550015973
6,2021_Nov_02_0918,13.065472933998535,Maja,mouse,3.297451207003178
7,2021_Nov_02_0918,15.32163697699798,Maja,elephant,2.2499415290003526
8,2021_Nov_02_0918,17.329524974997184,Maja,fox,2.0016572419990553
9,2021_Nov_02_0918,22.033475577998615,Maja,bird,4.697722331999103
10,2021_Nov_02_0918,26.337339394998708,Maja,peacock,4.297509380998235
11,2021_Nov_02_0918,28.945402883997303,Maja,flamingo,2.601682398999401
12,2021_Nov_02_0918,31.32991780899829,Maja,zebra,2.3783618489978835
13,2021_Nov_02_0918,32.985660428999836,Maja,lion,1.6492917719988327
14,2021_Nov_02_0918,34.289389626999764,Maja,tiger,1.2971816799981752
15,2021_Nov_02_0918,38.86557105799875,Maja,giraffe,4.569622188999347
16,2021_Nov_02_0918,43.79834954599937,Maja,frog,4.926587499001471
17,2021_Nov_02_0918,45.14235693599767,Maja,snail,1.3376739020022796
18,2021_Nov_02_0918,47.462187354998605,Maja,bat,2.3136428840007284
19,2021_Nov_02_0918,51.18251263499769,Maja,whale,3.7139673010024126
20,2021_Nov_02_0918,56.05738092599859,Maja,rabbit,4.868641493998439
21,2021_Nov_02_0918,58.433152797999355,Maja,spider,2.3695752630010247
22,2021_Nov_02_0918,60.32920884299892,Maja,ant,1.8898968460016476
23,2021_Nov_02_0918,61.77699558099994,Maja,fly,1.441480332003266
24,2021_Nov_02_0918,65.18522586599647,Maja,rat,3.401904664002359
25,2021_Nov_02_0918,75.37899220799954,Maja,wasp,10.187422201997833
26,2021_Nov_02_0918,77.01894107299813,Maja,bee,1.6337035659998946
27,2021_Nov_02_0918,80.23486730899822,Maja,butterfly,3.20957479199933
28,2021_Nov_02_0918,84.58684388899928,Maja,penguin,4.345735457001865
29,2021_Nov_02_0918,97.29370639399713,Maja,owl,12.700555507999525
30,2021_Nov_02_0918,109.68044958599785,Maja,wolf,12.38034080399666
31,2021_Nov_02_0918,129.91948779299855,Maja,pig,20.23285978000058
32,2021_Nov_02_0918,131.1353407509996,Maja,cow,1.2095565680028812
33,2021_Nov_02_0918,134.0072190849969,Maja,sheep,2.8656907200020214
34,2021_Nov_02_0918,138.09542688099828,Maja,chicken,4.08200787199894
35,2021_Nov_02_0918,144.78034708399719,Maja,bear,6.677975652000896
36,2021_Nov_02_0918,167.48840987499716,Maja,polarbear,22.701710811998055
37,2021_Nov_02_0918,172.60826887099756,Maja,eagle,5.113448023999808
38,2021_Nov_02_0918,182.87109553299888,Maja,snake,10.25655527300114
39,2021_Nov_02_0918,196.52462077799646,Maja,turtle,13.647245576001296
