,time_stamp,global_time,ID,word,reaction_time
0,2021_Nov_02_0919,2.6076695998199284,Vic,cat,2.6076647001318634
1,2021_Nov_02_0919,3.5947165999095887,Vic,dog,0.9832540000788867
2,2021_Nov_02_0919,5.200110499979928,Vic,horse,1.6011795999947935
3,2021_Nov_02_0919,7.4871235999744385,Vic,fish,2.2827262999489903
4,2021_Nov_02_0919,11.56794280000031,Vic,elephant,4.076438199961558
5,2021_Nov_02_0919,13.96762160002254,Vic,tiger,2.39568639989011
6,2021_Nov_02_0919,15.77697360003367,Vic,lion,1.8055086000822484
7,2021_Nov_02_0919,19.61932979989797,Vic,seagull,3.8385973998811096
8,2021_Nov_02_0919,23.449040399864316,Vic,pinguin,3.8256955000106245
9,2021_Nov_02_0919,26.98255950002931,Vic,manatee,3.529589100042358
10,2021_Nov_02_0919,31.50384350004606,Vic,fish,4.517524300143123
11,2021_Nov_02_0919,34.211181399878114,Vic,monkey,2.7017173999920487
12,2021_Nov_02_0919,39.49859520001337,Vic,hamster,5.283051300095394
13,2021_Nov_02_0919,44.27082580002025,Vic,goat,4.768307900056243
14,2021_Nov_02_0919,45.5113828999456,Vic,lama,1.2348024998791516
15,2021_Nov_02_0919,47.82265709992498,Vic,alpaca,2.3049993999302387
16,2021_Nov_02_0919,55.86501169996336,Vic,bunny,8.038505800068378
17,2021_Nov_02_0919,70.05022659990937,Vic,bird,14.180815999861807
18,2021_Nov_02_0919,76.28551859990694,Vic,worm,6.231130900094286
19,2021_Nov_02_0919,89.98080120002851,Vic,guinea pig,13.691385000012815
20,2021_Nov_02_0919,106.87717109988444,Vic,zebra,16.892402400029823
21,2021_Nov_02_0919,111.32137629995123,Vic,giraffe,4.440219199983403
22,2021_Nov_02_0919,113.33659449988045,Vic,whale,2.0112941002007574
23,2021_Nov_02_0919,119.97059729998,Vic,seahorse,6.6290089001413435
24,2021_Nov_02_0919,138.26428729994223,Vic,chimpanze,18.289765699999407
25,2021_Nov_02_0919,149.64653369993903,Vic,goldfish,11.378024599980563
26,2021_Nov_02_0919,169.63366539985873,Vic,blackbear,19.982621199917048
27,2021_Nov_02_0919,173.80658039986156,Vic,panda,4.168753100093454
28,2021_Nov_02_0919,176.98834479996003,Vic,sloth,3.1779124999884516
29,2021_Nov_02_0919,189.3864477998577,Vic,elk,12.394184799864888
30,2021_Nov_02_0919,193.37652819999494,Vic,snake,3.9864686999935657
