,time_stamp,global_time,ID,word,reaction_time
0,2020_Nov_06_1241,4.106947437045164,anton,dolphin,4.10694661794696
1,2020_Nov_06_1241,4.635838774032891,anton,cat,0.5253693859558553
2,2020_Nov_06_1241,5.281647657044232,anton,dog,0.6427906469907612
3,2020_Nov_06_1241,6.989879928994924,anton,owl,1.7049548950744793
4,2020_Nov_06_1241,9.065702334046364,anton,zebra,2.07208554900717
5,2020_Nov_06_1241,11.838205632055178,anton,giraffe,2.7691644000587985
6,2020_Nov_06_1241,16.56173455598764,anton,bird,4.72030101402197
7,2020_Nov_06_1241,18.753022460034117,anton,shark,2.1882556099444628
8,2020_Nov_06_1241,20.898127966094762,anton,horse,2.1416335550602525
9,2020_Nov_06_1241,21.53083266899921,anton,cow,0.6293934530112892
10,2020_Nov_06_1241,22.34642725402955,anton,pig,0.8124217860167846
11,2020_Nov_06_1241,26.661578960018232,anton,ostrich,4.312104478944093
12,2020_Nov_06_1241,30.435604193015024,anton,flamingo,3.7709478430915624
13,2020_Nov_06_1241,33.70655084401369,anton,hamster,3.2679103650152683
14,2020_Nov_06_1241,41.2303580280859,anton,turtle,7.520729104056954
15,2020_Nov_06_1241,44.17141349299345,anton,llama,2.937737748026848
16,2020_Nov_06_1241,47.130567382089794,anton,sheep,2.956112371990457
17,2020_Nov_06_1241,47.74174952704925,anton,goat,0.608164228964597
18,2020_Nov_06_1241,52.46337353007402,anton,bat,4.7181708220159635
19,2020_Nov_06_1241,54.1193841410568,anton,snake,1.653005265048705
20,2020_Nov_06_1241,58.5638767600758,anton,beetle,4.441444664960727
21,2020_Nov_06_1241,62.418702302034944,anton,crab,3.8517974260030314
22,2020_Nov_06_1241,69.63533753401134,anton,lobster,7.213600574992597
23,2020_Nov_06_1241,73.28518551809248,anton,seabass,3.646760552073829
24,2020_Nov_06_1241,81.64696883305442,anton,shrimp,8.358636848046444
25,2020_Nov_06_1241,89.48962231702171,anton,salmon,7.839632185990922
